geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
2866,-23.470073580904838,-46.677748704137564,são paulo,SP
2867,-23.469350175688145,-46.683562903139226,são paulo,SP
2870,-23.46229712989782,-46.6779221194818,são paulo,SP
2871,-23.4618654657222,-46.675436773241394,são paulo,SP
2872,-23.463121809048417,-46.67158170330084,são paulo,SP
2873,-23.459506177073127,-46.6839960874257,são paulo,SP
2874,-23.458720159587987,-46.67872881917595,são paulo,SP
2875,-23.462959358589643,-46.681362152230385,são paulo,SP
2877,-23.687095075768955,-46.761956586040725,são paulo,SP
2878,-23.452718804605006,-46.68510348029315,são paulo,SP
2879,-23.450950655837076,-46.69852962600266,são paulo,SP
2880,-23.46733985429048,-46.67199120843674,são paulo,SP
2881,-23.467548520399333,-46.67571192783774,são paulo,SP
2883,-23.51712001748514,-46.39642664141036,são paulo,SP
2910,-23.505293632518413,-46.696556967937624,são paulo,SP
2911,-23.50554340827512,-46.704037839863766,são paulo,SP
2912,-23.50677365440814,-46.710915850109714,são paulo,SP
2913,-23.50343566971554,-46.7137023738531,são paulo,SP
2914,-23.503784259507167,-46.70976421357261,são paulo,SP
2915,-23.502014146330914,-46.70019372552115,são paulo,SP
2916,-23.495846406601682,-46.713338335131894,são paulo,SP
2917,-23.499366978523817,-46.7116955448819,são paulo,SP
2918,-23.49668939938832,-46.71467458826242,são paulo,SP
2919,-23.49419525728547,-46.71588870843672,são paulo,SP
2920,-23.492045503750905,-46.71834142339433,são paulo,SP
2921,-23.488574144324545,-46.72322175437128,são paulo,SP
2924,-23.5050299669718,-46.706404650101845,são paulo,SP
2925,-23.502752266720538,-46.69954437829648,são paulo,SP
2926,-23.5005893119626,-46.70456269025911,são paulo,SP
2927,-23.499440077990656,-46.70391299278665,são paulo,SP
2928,-23.495159871487154,-46.70682477047145,são paulo,SP
2929,-23.494179122395995,-46.70480988579832,são paulo,SP
2930,-23.49096248626576,-46.708194489583995,são paulo,SP
2931,-23.499533933666115,-46.7092659708581,são paulo,SP
2932,-23.493967438802,-46.709898181516536,são paulo,SP
2933,-23.494250766028046,-46.71130459686078,são paulo,SP
2934,-23.48771015459632,-46.7040389984708,são paulo,SP
2935,-23.488989600611685,-46.71574185345376,são paulo,SP
2936,-23.48805682758798,-46.719674103897,são paulo,SP
2937,-23.482432808450884,-46.71866020571515,são paulo,SP
2938,-23.4850749775232,-46.72323652761268,são paulo,SP
2939,-23.486045080938805,-46.72811910878043,são paulo,SP
2940,-23.481854570633054,-46.7211843075192,são paulo,SP
2941,-23.48008111116785,-46.7220020005806,são paulo,SP
2944,-23.47665588121069,-46.7252201575105,são paulo,SP
2945,-23.484188577298166,-46.72614803788446,são paulo,SP
2950,-23.48234995781636,-46.720546229528544,são paulo,SP
2951,-23.475918908130883,-46.72112861004675,são paulo,SP
2952,-23.533660704192865,-46.59862366338516,são paulo,SP
2955,-23.47019999999999,-46.721085595475785,são paulo,SP
2956,-23.46745507015825,-46.72040198122511,são paulo,SP
2957,-23.46889240161002,-46.72375907216227,são paulo,SP
2959,-23.492699821541894,-46.70030624104108,são paulo,SP
2960,-23.497128000000004,-46.69921049278664,são paulo,SP
2961,-23.4967407799065,-46.70033260644007,são paulo,SP
2962,-23.491439329447743,-46.70190033527612,são paulo,SP
2963,-23.487812455450417,-46.698897012349256,são paulo,SP
2964,-23.486182637803662,-46.70594388689484,são paulo,SP
2965,-23.485900368861433,-46.709795043020364,são paulo,SP
2966,-23.472436336949563,-46.70884010046744,são paulo,SP
2967,-23.48262985928213,-46.70411915459632,são paulo,SP
2968,-23.478245245628713,-46.70837046003804,são paulo,SP
2969,-23.481575800998332,-46.713232896474125,são paulo,SP
2970,-23.484197043020373,-46.715214688037406,são paulo,SP
2971,-23.484810467943902,-46.71073145184375,são paulo,SP
2972,-23.482755303912516,-46.71030280974091,são paulo,SP
2975,-23.47850982875526,-46.71088524785043,são paulo,SP
2977,-23.47472422370017,-46.714426595620026,são paulo,SP
2979,-23.47650926227713,-46.70585453580701,são paulo,SP
2981,-23.460318,-46.71684450000001,são paulo,SP
2982,-23.45651770552253,-46.716945878296485,são paulo,SP
2983,-23.46972738995325,-46.724201696087476,são paulo,SP
2984,-23.44602878711986,-46.72119222355595,são paulo,SP
2985,-23.44292154509784,-46.71805914821969,são paulo,SP
2986,-23.43430019401001,-46.7138890320561,são paulo,SP
2987,-23.433461736186395,-46.715859681037436,são paulo,SP
2988,-23.608443549046555,-46.74037145657274,são paulo,SP
2989,-23.436888789341566,-46.720828330284455,são paulo,SP
2990,-23.431612777684805,-46.724533349847064,são paulo,SP
2991,-23.452488671100514,-46.73662348765074,são paulo,SP
2993,-23.455429891447416,-46.72898975137274,são paulo,SP
2994,-23.457891666945567,-46.73651689716662,são paulo,SP
2995,-23.450120947544573,-46.735950091032386,são paulo,SP
2996,-23.443986543573228,-46.73545623709272,são paulo,SP
2998,-23.444441727451075,-46.72604573757863,são paulo,SP
3001,-23.543925841796995,-46.61842626755725,são paulo,SP
3002,-23.546827507097795,-46.623708713284174,são paulo,SP
3003,-23.545609701079137,-46.6244447529863,são paulo,SP
3005,-23.54313304469381,-46.62320516833054,são paulo,SP
3006,-23.540831632812,-46.625853572854766,são paulo,SP
3007,-23.540329791563266,-46.62692284347044,são paulo,SP
3008,-23.54464130474924,-46.62087461824105,são paulo,SP
3009,-23.539805748542904,-46.62052349278664,são paulo,SP
3010,-23.53904007799065,-46.619112938397954,são paulo,SP
3011,-23.54069033611285,-46.617153254515515,são paulo,SP
3012,-23.54016231251086,-46.613978444082115,são paulo,SP
3013,-23.53897337968147,-46.61524896419298,são paulo,SP
3014,-23.539451793236715,-46.60909713405275,são paulo,SP
3015,-23.555474496537553,-46.61980219900167,são paulo,SP
3016,-23.53783148932418,-46.61511174271453,são paulo,SP
3017,-23.5394340246985,-46.61219705704304,são paulo,SP
3018,-23.536703147931224,-46.60734213973691,são paulo,SP
3019,-23.53720441271852,-46.60468062753188,são paulo,SP
3020,-23.536095695250758,-46.600242684430725,são paulo,SP
3021,-23.532287228143574,-46.60039971288011,são paulo,SP
3022,-23.527451252842077,-46.605203816954266,são paulo,SP
3023,-23.53606738550986,-46.60678892714523,são paulo,SP
3025,-23.53695231917596,-46.61170872661436,são paulo,SP
3026,-23.532144495700827,-46.61259150721336,são paulo,SP
3027,-23.53883804440534,-46.61411622606609,são paulo,SP
3028,-23.530176952824686,-46.6149693255526,são paulo,SP
3030,-23.526984132667778,-46.618742368024705,são paulo,SP
3032,-23.53337012773681,-46.623007333798085,são paulo,SP
3033,-23.5307877799065,-46.62542048889149,são paulo,SP
3034,-23.521228051070448,-46.61755455161871,são paulo,SP
3035,-23.52753632806276,-46.614114168186305,são paulo,SP
3036,-23.519649231785838,-46.61859872092714,são paulo,SP
3040,-23.550723623891194,-46.622536459849165,são paulo,SP
3041,-23.550827637515205,-46.618267808500164,são paulo,SP
3042,-23.547624935339552,-46.6193676519706,são paulo,SP
3043,-23.549591304200977,-46.61599788175893,são paulo,SP
3045,-23.54317251373423,-46.602597064256415,são paulo,SP
3047,-23.543315895637406,-46.60923257369148,são paulo,SP
3050,-23.544334361648072,-46.611606247302156,são paulo,SP
3051,-23.546077438253743,-46.608416181804984,são paulo,SP
3052,-23.542484207051753,-46.60840116279062,são paulo,SP
3053,-23.545319678054078,-46.6084518949449,são paulo,SP
3054,-23.543128802383315,-46.603382270327224,são paulo,SP
3055,-23.540210276992322,-46.59824886456225,são paulo,SP
3057,-23.54460220399333,-46.60250392645275,são paulo,SP
3058,-23.541290664723874,-46.588820390645736,são paulo,SP
3059,-23.542226308355918,-46.59111781057762,são paulo,SP
3060,-23.540971169859755,-46.58574118013154,são paulo,SP
3061,-23.542022640025372,-46.58925498903571,são paulo,SP
3062,-23.542527027756925,-46.593991309740886,são paulo,SP
3063,-23.535781356079486,-46.571028029286126,são paulo,SP
3064,-23.535722137743115,-46.58499715875456,são paulo,SP
3066,-23.540021161809676,-46.5783329639332,são paulo,SP
3067,-23.541160033585307,-46.58546677477062,são paulo,SP
3068,-23.537274275607334,-46.569367879969924,são paulo,SP
3069,-23.535964728836067,-46.56487377462638,são paulo,SP
3070,-23.53905303912523,-46.57247730183504,são paulo,SP
3071,-23.536490330743142,-46.55979406022804,são paulo,SP
3072,-23.535275353597985,-46.55730881738694,são paulo,SP
3073,-23.53337739133824,-46.55877099861501,são paulo,SP
3074,-23.526874698872525,-46.57548249241487,são paulo,SP
3077,-23.534414412718515,-46.58220578864908,são paulo,SP
3080,-23.534299739107848,-46.577972712476104,são paulo,SP
3081,-23.534634478763945,-46.574378726354574,são paulo,SP
3084,-23.534896117952595,-46.57324905871649,são paulo,SP
3085,-23.53454774770618,-46.57122657438395,são paulo,SP
3086,-23.53259176103639,-46.567089396906816,são paulo,SP
3087,-23.532779612528913,-46.564551750224425,são paulo,SP
3088,-23.528535463788963,-46.56349333236193,são paulo,SP
3089,-23.534495612474622,-46.55920234886764,são paulo,SP
3090,-23.529310637803672,-46.55808632861102,são paulo,SP
3101,-23.552900999999995,-46.61315322814597,são paulo,SP
3102,-23.55413623763985,-46.62338046184331,são paulo,SP
3103,-23.555327582089202,-46.60220905970587,são paulo,SP
3104,-23.554228499999994,-46.613907,são paulo,SP
3105,-23.568411520947596,-46.60804026810551,são paulo,SP
3106,-23.558049649460425,-46.614926834439395,são paulo,SP
3107,-23.569545164579637,-46.60402644711187,são paulo,SP
3108,-23.56844053877333,-46.606348017016025,são paulo,SP
3109,-23.58404717069648,-46.592096808644385,são paulo,SP
3110,-23.56237208290729,-46.604924790856515,são paulo,SP
3111,-23.56577747515727,-46.601671615182624,são paulo,SP
3112,-23.557693306134226,-46.603532619481804,são paulo,SP
3113,-23.564033926452744,-46.601540465173954,são paulo,SP
3114,-23.565511554738045,-46.595156152743186,são paulo,SP
3115,-23.571790652277457,-46.587353371078855,são paulo,SP
3116,-23.567295210891167,-46.587104303330214,são paulo,SP
3117,-23.560938662392292,-46.59312722367991,são paulo,SP
3118,-23.56672677047144,-46.59504782445608,são paulo,SP
3119,-23.5670164679439,-46.59091661004675,são paulo,SP
3120,-23.562688505135892,-46.5999860954758,são paulo,SP
3121,-23.565175868168943,-46.598689041779615,são paulo,SP
3122,-23.569423909804325,-46.59127977921403,são paulo,SP
3123,-23.57508736219633,-46.59245282861102,são paulo,SP
3124,-23.573208399875018,-46.588484923696505,são paulo,SP
3125,-23.58089051817763,-46.59062577615558,são paulo,SP
3126,-23.581957452680467,-46.58998008090484,são paulo,SP
3127,-23.58082799999999,-46.59037199999999,são paulo,SP
3128,-23.579586618096823,-46.58482379877663,são paulo,SP
3129,-23.581577210658423,-46.5812873119626,são paulo,SP
3131,-23.57984846655892,-46.58155171717931,são paulo,SP
3132,-23.58329447100232,-46.5836220313636,são paulo,SP
3133,-23.596805324652923,-46.5772172155577,são paulo,SP
3134,-23.585400696585772,-46.58427399775607,são paulo,SP
3135,-23.583771209821712,-46.57865707048884,são paulo,SP
3136,-23.583039919739974,-46.57771571825818,são paulo,SP
3137,-23.58220615237462,-46.573944695250766,são paulo,SP
3138,-23.589014647238727,-46.57991112906108,são paulo,SP
3139,-23.587177966414693,-46.584228247850405,são paulo,SP
3140,-23.58839597362805,-46.578998357204675,são paulo,SP
3141,-23.589428940879465,-46.577717083126544,são paulo,SP
3142,-23.592181987506518,-46.57424931251087,são paulo,SP
3143,-23.591443809048414,-46.57783427699232,são paulo,SP
3144,-23.59440788926076,-46.572220073691476,são paulo,SP
3145,-23.594157964192995,-46.56982711143173,são paulo,SP
3146,-23.59427946932889,-46.57746745060298,são paulo,SP
3147,-23.59634503774025,-46.56854100721336,são paulo,SP
3149,-23.583451861503832,-46.5862835173409,são paulo,SP
3150,-23.586073721622707,-46.586314309740885,são paulo,SP
3151,-23.588465510964266,-46.58647008090483,são paulo,SP
3152,-23.59347283236194,-46.580962279906515,são paulo,SP
3153,-23.600289789849132,-46.57688194965994,são paulo,SP
3154,-23.582661442148876,-46.56468057799066,são paulo,SP
3156,-23.58199679567788,-46.570669023904834,são paulo,SP
3157,-23.578733965029713,-46.57302780030585,são paulo,SP
3159,-23.579444912574285,-46.56957395905711,são paulo,SP
3160,-23.579132233161335,-46.563977227462104,são paulo,SP
3161,-23.580641758640056,-46.56315904918304,são paulo,SP
3162,-23.552257128224372,-46.605960157366276,são paulo,SP
3163,-23.547030926207583,-46.598876172544436,são paulo,SP
3164,-23.549625597553256,-46.61126537399732,são paulo,SP
3165,-23.562555223700166,-46.57815963918864,são paulo,SP
3166,-23.550615586733215,-46.59695036081135,são paulo,SP
3167,-23.55707960866176,-46.59068138926076,são paulo,SP
3168,-23.556381191788308,-46.59055962184773,são paulo,SP
3169,-23.55743544466074,-46.585655369132404,são paulo,SP
3170,-23.55515186955392,-46.58836120705174,são paulo,SP
3171,-23.551840970021367,-46.58870301887013,são paulo,SP
3172,-23.55599821060093,-46.581434687411395,são paulo,SP
3174,-23.54841511495529,-46.58735918005959,são paulo,SP
3175,-23.55245063336027,-46.58136162239601,são paulo,SP
3176,-23.552245749927884,-46.589993513041726,são paulo,SP
3177,-23.552290927289473,-46.58759935108784,são paulo,SP
3178,-23.557801285590653,-46.69727126588383,são paulo,SP
3179,-23.55402366333889,-46.58070017485142,são paulo,SP
3180,-23.563991577298165,-46.58904753344107,são paulo,SP
3181,-23.560448249235396,-46.584574553984645,são paulo,SP
3182,-23.559645573403024,-46.59003264057362,são paulo,SP
3183,-23.562009000000003,-46.587222,são paulo,SP
3184,-23.56683322009349,-46.58649071579432,são paulo,SP
3185,-23.56642294976627,-46.58452612254023,são paulo,SP
3186,-23.567333605603345,-46.58167973397195,são paulo,SP
3187,-23.565942586733215,-46.58009020705173,são paulo,SP
3188,-23.567443239800326,-46.57529010061168,são paulo,SP
3189,-23.571030253499853,-46.57600155093666,são paulo,SP
3190,-23.5649464030633,-46.572545954050604,são paulo,SP
3191,-23.57015071121419,-46.570445725895105,são paulo,SP
3192,-23.572365056062104,-46.58030197446476,são paulo,SP
3193,-23.575598182353247,-46.576278995556585,são paulo,SP
3194,-23.56788988703906,-46.57394821510183,são paulo,SP
3195,-23.56858900970147,-46.58356596156834,são paulo,SP
3202,-23.602546990564942,-46.5706107124761,são paulo,SP
3203,-23.603078629753583,-46.56767125965139,são paulo,SP
3204,-23.597985520399334,-46.555472787119875,são paulo,SP
3206,-23.5988967732414,-46.55975006050551,são paulo,SP
3207,-23.60055418734491,-46.56312405981301,são paulo,SP
3208,-23.603444423538555,-46.56423604731953,são paulo,SP
3209,-23.60305236303305,-46.56211467652487,são paulo,SP
3210,-23.601931219538027,-46.54304024100945,são paulo,SP
3211,-23.604347210658432,-46.55370318206478,são paulo,SP
3212,-23.604511970260614,-46.561601852168266,são paulo,SP
3213,-23.607810314184302,-46.56186730766344,são paulo,SP
3214,-23.609079545097835,-46.560836865803005,são paulo,SP
3215,-23.60757689064575,-46.5578631099025,são paulo,SP
3216,-23.609125058283812,-46.55494252608348,são paulo,SP
3220,-23.61317453372953,-46.52313211907776,são paulo,SP
3221,-23.60043265636649,-46.53717989953414,são paulo,SP
3222,-23.591150287264107,-46.55662797224307,são paulo,SP
3223,-23.59320940161001,-46.55713623619365,são paulo,SP
3224,-23.59407492117263,-46.558064619481804,são paulo,SP
3225,-23.589213014138835,-46.55637902610247,são paulo,SP
3226,-23.593690414103495,-46.5640703746898,são paulo,SP
3227,-23.58897641548847,-46.57000094991049,são paulo,SP
3231,-23.650802466270466,-46.658499439206025,são paulo,SP
3236,-23.600273762421363,-46.54774342645273,são paulo,SP
3237,-23.595524161809678,-46.55125401832185,são paulo,SP
3239,-23.596066582289815,-46.545830344855425,são paulo,SP
3240,-23.599871937272784,-46.54722998112987,são paulo,SP
3241,-23.600388824311853,-46.547257070633044,são paulo,SP
3242,-23.5984739089676,-46.543542836661096,são paulo,SP
3243,-23.598485895089137,-46.541822207051744,são paulo,SP
3244,-23.609087361359613,-46.541686572450715,são paulo,SP
3245,-23.607120666945573,-46.53425883888281,são paulo,SP
3249,-23.603069577846426,-46.534445256448755,são paulo,SP
3250,-23.606939567026377,-46.53219525590048,são paulo,SP
3251,-23.61099586372553,-46.53694005828379,são paulo,SP
3253,-23.608633809048413,-46.5316133680247,são paulo,SP
3254,-23.61436339355993,-46.53104044310118,são paulo,SP
3255,-23.607236105747567,-46.52776890146579,são paulo,SP
3256,-23.609681706907516,-46.52812698389983,são paulo,SP
3257,-23.61273846932888,-46.52586126242136,são paulo,SP
3258,-23.611629499307508,-46.52756822952856,são paulo,SP
3259,-23.604424386346576,-46.52110086511053,são paulo,SP
3260,-23.60426268776373,-46.5162602172588,são paulo,SP
3261,-23.58850075659299,-46.55245442922271,são paulo,SP
3262,-23.591197142102846,-46.549458973916515,são paulo,SP
3263,-23.590860432973624,-46.54808445767211,são paulo,SP
3264,-23.592837698309175,-46.54398782292687,são paulo,SP
3265,-23.59645443075192,-46.54188637538229,são paulo,SP
3266,-23.599721864458743,-46.53601546116444,são paulo,SP
3267,-23.601133393559937,-46.52748211601936,são paulo,SP
3268,-23.600546402995,-46.52605959714922,são paulo,SP
3269,-23.60224045628715,-46.52504524340702,são paulo,SP
